Servicio Meteorológico Nacional
Red: SMN
Estación: JOCOTEPEC
Estado: Jalisco
Municipio: Jocotepec
Latitud (N): 20.28305556
Longitud (O): -103.4163889
Altitud: 1506

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2023-04-03 07:00:00,2023-04-03 13:00:00,299.0,243.0,0,0,16,33,850.2,0,9,
2023-04-03 06:50:00,2023-04-03 12:50:00,288.0,243.0,0,0,16.5,33,850.1,0,5,
2023-04-03 06:40:00,2023-04-03 12:40:00,282.0,243.0,0,0,16.8,33,850,0,0,
2023-04-03 06:30:00,2023-04-03 12:30:00,252.0,243.0,1.6,2.2,17.1,32,849.9,0,0,
2023-04-03 06:20:00,2023-04-03 12:20:00,253.0,293.0,0,0,17.2,33,849.8,0,0,
2023-04-03 06:10:00,2023-04-03 12:10:00,267.0,293.0,0,0,16.9,33,849.7,0,0,
2023-04-03 06:00:00,2023-04-03 12:00:00,244.0,293.0,0,0,17.5,31,849.7,0,0,
2023-04-03 05:50:00,2023-04-03 11:50:00,258.0,293.0,0,0,17.7,31,849.6,0,0,
2023-04-03 05:40:00,2023-04-03 11:40:00,278.0,293.0,1.6,2.2,17.5,31,849.5,0,0,
2023-04-03 05:30:00,2023-04-03 11:30:00,254.0,268.0,0,0,17.8,31,849.5,0,0,
2023-04-03 05:20:00,2023-04-03 11:20:00,253.0,268.0,0,0,18.1,30,849.5,0,0,
2023-04-03 05:10:00,2023-04-03 11:10:00,257.0,268.0,0,0,18.3,29,849.4,0,0,
2023-04-03 05:00:00,2023-04-03 11:00:00,259.0,268.0,1.6,2.2,18.4,30,849.3,0,0,
2023-04-03 04:50:00,2023-04-03 10:50:00,261.0,260.0,0,0,18.4,30,849.3,0,0,
2023-04-03 04:40:00,2023-04-03 10:40:00,258.0,260.0,1.6,2.2,18.3,31,849.3,0,0,
2023-04-03 04:30:00,2023-04-03 10:30:00,245.0,232.0,0,0,18.4,32,849.2,0,0,
2023-04-03 04:20:00,2023-04-03 10:20:00,233.0,232.0,0,0,18.3,31,849.2,0,0,
2023-04-03 04:10:00,2023-04-03 10:10:00,231.0,232.0,0,0,18.3,32,849.1,0,0,
2023-04-03 04:00:00,2023-04-03 10:00:00,224.0,232.0,1.6,2.2,18.4,32,849.2,0,0,
2023-04-03 03:50:00,2023-04-03 09:50:00,227.0,230.0,0,0,18.3,32,849.2,0,0,
2023-04-03 03:40:00,2023-04-03 09:40:00,229.0,230.0,1.6,2.2,18.3,32,849.2,0,0,
2023-04-03 03:30:00,2023-04-03 09:30:00,230.0,210.0,0,0,18.4,32,849.3,0,0,
2023-04-03 03:20:00,2023-04-03 09:20:00,226.0,210.0,0,0,18.6,32,849.4,0,0,
2023-04-03 03:10:00,2023-04-03 09:10:00,226.0,210.0,1.6,2.2,18.6,33,849.4,0,0,
2023-04-03 03:00:00,2023-04-03 09:00:00,222.0,211.0,0,0,18.7,33,849.5,0,0,
2023-04-03 02:50:00,2023-04-03 08:50:00,230.0,211.0,0,0,18.8,33,849.5,0,0,
2023-04-03 02:40:00,2023-04-03 08:40:00,228.0,211.0,1.6,2.2,18.8,33,849.5,0,0,
2023-04-03 02:30:00,2023-04-03 08:30:00,223.0,265.0,0,0,18.8,34,849.7,0,0,
2023-04-03 02:20:00,2023-04-03 08:20:00,226.0,265.0,0,0,19,34,849.8,0,0,
2023-04-03 02:10:00,2023-04-03 08:10:00,234.0,265.0,0,0,19.2,34,849.8,0,0,
2023-04-03 02:00:00,2023-04-03 08:00:00,237.0,265.0,0,0,19.4,35,849.9,0,0,
2023-04-03 01:50:00,2023-04-03 07:50:00,249.0,265.0,1.6,2.2,19.5,35,849.8,0,0,
2023-04-03 01:40:00,2023-04-03 07:40:00,241.0,279.0,0,0,19.7,34,849.9,0,0,
2023-04-03 01:30:00,2023-04-03 07:30:00,246.0,279.0,0,0,20,34,849.9,0,0,
2023-04-03 01:20:00,2023-04-03 07:20:00,252.0,279.0,0,0,20.1,34,849.9,0,0,
2023-04-03 01:10:00,2023-04-03 07:10:00,252.0,279.0,1.6,2.2,20.2,34,850,0,0,
2023-04-03 01:00:00,2023-04-03 07:00:00,251.0,232.0,0,0,20.4,34,850.1,0,0,
2023-04-03 00:50:00,2023-04-03 06:50:00,247.0,232.0,1.6,2.2,20.7,33,850.1,0,0,
2023-04-03 00:40:00,2023-04-03 06:40:00,250.0,255.0,0,0,20.9,33,850.2,0,0,
2023-04-03 00:30:00,2023-04-03 06:30:00,253.0,255.0,1.6,2.2,21.3,33,850.3,0,0,
2023-04-03 00:20:00,2023-04-03 06:20:00,256.0,253.0,1.6,2.2,21.8,31,850.3,0,0,
2023-04-03 00:10:00,2023-04-03 06:10:00,266.0,282.0,1.6,2.8,22.1,31,850.3,0,0,
2023-04-03 00:00:00,2023-04-03 06:00:00,267.0,287.0,0,0,22.4,30,850.4,0,0,
2023-04-02 23:50:00,2023-04-03 05:50:00,280.0,287.0,1.6,2.2,22.7,29,850.5,0,0,
2023-04-02 23:40:00,2023-04-03 05:40:00,280.0,302.0,0,0,22.9,29,850.5,0,0,
2023-04-02 23:30:00,2023-04-03 05:30:00,283.0,302.0,0,0,22.9,28,850.4,0,0,
2023-04-02 23:20:00,2023-04-03 05:20:00,287.0,302.0,1.6,2.2,23,29,850.5,0,0,
2023-04-02 23:10:00,2023-04-03 05:10:00,286.0,288.0,1.6,2.2,23.2,29,850.6,0,0,
2023-04-02 23:00:00,2023-04-03 05:00:00,285.0,307.0,1.8,16.6,23.4,28,850.5,0,0,
2023-04-02 22:50:00,2023-04-03 04:50:00,291.0,288.0,3.4,20,23.6,28,850.5,0,0,
2023-04-02 22:40:00,2023-04-03 04:40:00,295.0,331.0,1.8,9.7,23.6,28,850.3,0,0,
2023-04-02 22:30:00,2023-04-03 04:30:00,300.0,313.0,4.5,20.6,23.8,28,850.3,0,0,
2023-04-02 22:20:00,2023-04-03 04:20:00,300.0,305.0,1.7,2.8,23.9,27,850.2,0,0,
2023-04-02 22:10:00,2023-04-03 04:10:00,297.0,308.0,2.3,14.9,24,27,850.2,0,0,
2023-04-02 22:00:00,2023-04-03 04:00:00,303.0,301.0,2.4,17.7,24.1,27,850.1,0,0,
2023-04-02 21:50:00,2023-04-03 03:50:00,301.0,318.0,3,21.8,24.3,27,850,0,0,
2023-04-02 21:40:00,2023-04-03 03:40:00,307.0,311.0,1.7,10.8,24.5,26,849.9,0,0,
2023-04-02 21:30:00,2023-04-03 03:30:00,301.0,297.0,0,0,24.7,26,849.9,0,0,
2023-04-02 21:20:00,2023-04-03 03:20:00,296.0,297.0,1.6,2.2,24.9,27,849.8,0,0,
2023-04-02 21:10:00,2023-04-03 03:10:00,286.0,268.0,0,0,25.2,27,849.7,0,0,
2023-04-02 21:00:00,2023-04-03 03:00:00,292.0,268.0,1.6,2.2,25.2,27,849.6,0,0,
2023-04-02 20:50:00,2023-04-03 02:50:00,296.0,273.0,1.8,13.7,25.1,28,849.5,0,0,
2023-04-02 20:40:00,2023-04-03 02:40:00,292.0,84.0,0,0,25.3,28,849.5,0,0,
2023-04-02 20:30:00,2023-04-03 02:30:00,277.0,84.0,0,0,25.8,27,849.4,0,0,
2023-04-02 20:20:00,2023-04-03 02:20:00,264.0,84.0,0,0,26.3,26,849.3,0,0,
2023-04-02 20:10:00,2023-04-03 02:10:00,278.0,84.0,0,0,26.7,26,849.1,0,0,
2023-04-02 20:00:00,2023-04-03 02:00:00,284.0,84.0,0,0,26.8,25,849,0,0,
2023-04-02 19:50:00,2023-04-03 01:50:00,289.0,84.0,0,0,26.7,26,848.8,0,0,
2023-04-02 19:40:00,2023-04-03 01:40:00,274.0,84.0,0,0,26.5,30,848.6,0,0,
2023-04-02 19:30:00,2023-04-03 01:30:00,236.0,84.0,0,0,26.8,30,848.3,0,0,
2023-04-02 19:20:00,2023-04-03 01:20:00,223.0,84.0,0,0,27.1,29,848.1,0,0,
2023-04-02 19:10:00,2023-04-03 01:10:00,221.0,84.0,0,0,27.3,27,848,0,2,
2023-04-02 19:00:00,2023-04-03 01:00:00,220.0,84.0,0,0,27.6,23,847.9,0,15,
2023-04-02 18:50:00,2023-04-03 00:50:00,215.0,84.0,0,0,28.2,21,847.7,0,30,
2023-04-02 18:40:00,2023-04-03 00:40:00,255.0,84.0,0,0,28.7,20,847.5,0,40,
2023-04-02 18:30:00,2023-04-03 00:30:00,297.0,84.0,0,0,29,20,847.3,0,52,
2023-04-02 18:20:00,2023-04-03 00:20:00,296.0,84.0,0,0,29.2,20,847.2,0,62,
2023-04-02 18:10:00,2023-04-03 00:10:00,302.0,84.0,0,0,29.5,20,847.1,0,65,
2023-04-02 18:00:00,2023-04-03 00:00:00,292.0,84.0,0,0,29.7,20,847.1,0,67,
2023-04-02 17:50:00,2023-04-02 23:50:00,290.0,84.0,0,0,30,20,847,0,77,
2023-04-02 17:40:00,2023-04-02 23:40:00,301.0,84.0,0,0,30.3,20,847,0,113,
2023-04-02 17:30:00,2023-04-02 23:30:00,300.0,84.0,0,0,30.3,20,847,0,155,
2023-04-02 17:20:00,2023-04-02 23:20:00,291.0,84.0,0,0,30.2,20,847,0,191,
2023-04-02 17:10:00,2023-04-02 23:10:00,292.0,84.0,0,0,29.6,23,847.1,0,207,
2023-04-02 17:00:00,2023-04-02 23:00:00,292.0,84.0,0,0,29.3,28,847.1,0,256,
2023-04-02 16:50:00,2023-04-02 22:50:00,26.0,84.0,0,0,30,43,847.2,0,247,
2023-04-02 16:40:00,2023-04-02 22:40:00,80.0,84.0,0,0,30,46,847.2,0,444,
2023-04-02 16:30:00,2023-04-02 22:30:00,94.0,84.0,0,0,29.7,47,847.3,0,586,
2023-04-02 16:20:00,2023-04-02 22:20:00,110.0,84.0,0,0,29.2,44,847.4,0,627,
2023-04-02 16:10:00,2023-04-02 22:10:00,99.0,84.0,1.6,2.8,29,42,847.6,0,676,
2023-04-02 16:00:00,2023-04-02 22:00:00,107.0,250.0,0,0,29.1,43,847.7,0,700,
2023-04-02 15:50:00,2023-04-02 21:50:00,105.0,250.0,0,0,29.3,43,847.9,0,745,
2023-04-02 15:40:00,2023-04-02 21:40:00,88.0,250.0,0,0,28.8,45,848,0,773,
2023-04-02 15:30:00,2023-04-02 21:30:00,85.0,250.0,0,0,27.8,45,848.2,0,816,
2023-04-02 15:20:00,2023-04-02 21:20:00,91.0,250.0,0,0,27.4,45,848.4,0,855,
2023-04-02 15:10:00,2023-04-02 21:10:00,91.0,250.0,0,0,27.5,46,848.5,0,899,
2023-04-02 15:00:00,2023-04-02 21:00:00,96.0,250.0,0,0,27.4,44,848.7,0,936,
2023-04-02 14:50:00,2023-04-02 20:50:00,100.0,250.0,0,0,27.4,46,848.9,0,970,
2023-04-02 14:40:00,2023-04-02 20:40:00,97.0,250.0,0,0,27.5,45,849.2,0,997,
2023-04-02 14:30:00,2023-04-02 20:30:00,114.0,250.0,0,0,27.3,44,849.4,0,1020,
2023-04-02 14:20:00,2023-04-02 20:20:00,117.0,250.0,0,0,26.8,45,849.6,0,1003,
2023-04-02 14:10:00,2023-04-02 20:10:00,96.0,250.0,0,0,26.5,45,849.8,0,1051,
2023-04-02 14:00:00,2023-04-02 20:00:00,106.0,250.0,0,0,26.2,46,850,0,1060,
2023-04-02 13:50:00,2023-04-02 19:50:00,102.0,250.0,0,0,26.6,45,850.2,0,1080,
2023-04-02 13:40:00,2023-04-02 19:40:00,119.0,250.0,0,0,26.7,47,850.4,0,1048,
2023-04-02 13:30:00,2023-04-02 19:30:00,104.0,250.0,0,0,26.5,45,850.6,0,1044,
2023-04-02 13:20:00,2023-04-02 19:20:00,101.0,250.0,0,0,26.3,44,850.8,0,1068,
2023-04-02 13:10:00,2023-04-02 19:10:00,95.0,250.0,0,0,26.2,41,851,0,1103,
2023-04-02 13:00:00,2023-04-02 19:00:00,95.0,250.0,0,0,26,43,851.3,0,1102,
2023-04-02 12:50:00,2023-04-02 18:50:00,94.0,250.0,0,0,26,41,851.5,0,1092,
2023-04-02 12:40:00,2023-04-02 18:40:00,94.0,250.0,0,0,26.1,41,851.7,0,1082,
2023-04-02 12:30:00,2023-04-02 18:30:00,87.0,250.0,0,0,25.9,41,851.9,0,1073,
2023-04-02 12:20:00,2023-04-02 18:20:00,95.0,250.0,0,0,26,42,852,0,1062,
2023-04-02 12:10:00,2023-04-02 18:10:00,88.0,250.0,0,0,25.8,42,852.2,0,1050,
2023-04-02 12:00:00,2023-04-02 18:00:00,93.0,250.0,0,0,25.8,43,852.3,0,1038,
2023-04-02 11:50:00,2023-04-02 17:50:00,82.0,250.0,0,0,25.4,45,852.5,0,1023,
2023-04-02 11:40:00,2023-04-02 17:40:00,96.0,250.0,0,0,25.2,44,852.6,0,1006,
2023-04-02 11:30:00,2023-04-02 17:30:00,103.0,250.0,0,0,24.8,45,852.7,0,986,
2023-04-02 11:20:00,2023-04-02 17:20:00,101.0,250.0,0,0,24.8,45,852.8,0,964,
2023-04-02 11:10:00,2023-04-02 17:10:00,98.0,250.0,0,0,24.8,45,852.9,0,943,
2023-04-02 11:00:00,2023-04-02 17:00:00,100.0,250.0,0,0,24.9,44,853,0,921,
2023-04-02 10:50:00,2023-04-02 16:50:00,95.0,250.0,0,0,25.1,42,853.2,0,896,
2023-04-02 10:40:00,2023-04-02 16:40:00,94.0,250.0,0,0,25.2,41,853.2,0,868,
2023-04-02 10:30:00,2023-04-02 16:30:00,92.0,250.0,0,0,25.4,40,853.3,0,837,
2023-04-02 10:20:00,2023-04-02 16:20:00,88.0,250.0,0,0,25.4,39,853.4,0,805,
2023-04-02 10:10:00,2023-04-02 16:10:00,92.0,250.0,0,0,26.2,35,853.4,0,770,
2023-04-02 10:00:00,2023-04-02 16:00:00,77.0,250.0,0,0,27.3,32,853.4,0,733,
2023-04-02 09:50:00,2023-04-02 15:50:00,66.0,250.0,0,0,27.6,31,853.4,0,692,
2023-04-02 09:40:00,2023-04-02 15:40:00,60.0,250.0,0,0,27.1,31,853.4,0,654,
2023-04-02 09:30:00,2023-04-02 15:30:00,124.0,250.0,0,0,26.5,28,853.4,0,613,
2023-04-02 09:20:00,2023-04-02 15:20:00,258.0,250.0,0,0,25.8,27,853.3,0,571,
2023-04-02 09:10:00,2023-04-02 15:10:00,256.0,250.0,0,0,25.1,28,853.3,0,531,
2023-04-02 09:00:00,2023-04-02 15:00:00,257.0,250.0,0,0,24.5,30,853.2,0,491,
2023-04-02 08:50:00,2023-04-02 14:50:00,260.0,250.0,0,0,23.6,30,853.1,0,453,
2023-04-02 08:40:00,2023-04-02 14:40:00,264.0,250.0,0,0,22.7,32,853.1,0,411,
2023-04-02 08:30:00,2023-04-02 14:30:00,269.0,250.0,1.7,0,21.6,34,853,0,367,
2023-04-02 08:20:00,2023-04-02 14:20:00,270.0,250.0,1.7,6.8,20.2,37,852.9,0,322,
2023-04-02 08:10:00,2023-04-02 14:10:00,263.0,263.0,0,0,18.4,43,852.9,0,278,
2023-04-02 08:00:00,2023-04-02 14:00:00,281.0,263.0,0,0,16.9,45,852.8,0,203,
2023-04-02 07:50:00,2023-04-02 13:50:00,300.0,263.0,0,0,16.1,47,852.8,0,174,
2023-04-02 07:40:00,2023-04-02 13:40:00,273.0,263.0,0,0,15.7,47,852.8,0,120,
2023-04-02 07:30:00,2023-04-02 13:30:00,246.0,263.0,0,0,15.4,47,852.7,0,39,
2023-04-02 07:20:00,2023-04-02 13:20:00,259.0,263.0,0,0,15.3,45,852.6,0,29,
2023-04-02 07:10:00,2023-04-02 13:10:00,298.0,263.0,0,0,15.5,44,852.5,0,19,
2023-04-02 07:00:00,2023-04-02 13:00:00,285.0,263.0,1.6,2.2,15.6,44,852.5,0,8,
2023-04-02 06:50:00,2023-04-02 12:50:00,268.0,216.0,0,0,15.7,44,852.4,0,1,
2023-04-02 06:40:00,2023-04-02 12:40:00,242.0,216.0,0,0,15.9,44,852.3,0,0,
2023-04-02 06:30:00,2023-04-02 12:30:00,276.0,216.0,0,0,16.1,43,852.2,0,0,
2023-04-02 06:20:00,2023-04-02 12:20:00,240.0,216.0,0,0,16.3,43,852,0,0,
2023-04-02 06:10:00,2023-04-02 12:10:00,228.0,216.0,0,0,16.5,42,851.8,0,0,
2023-04-02 06:00:00,2023-04-02 12:00:00,210.0,216.0,0,0,16.6,42,851.8,0,0,
2023-04-02 05:50:00,2023-04-02 11:50:00,210.0,216.0,0,0,16.8,41,851.7,0,0,
2023-04-02 05:40:00,2023-04-02 11:40:00,219.0,216.0,0,0,17,41,851.5,0,0,
2023-04-02 05:30:00,2023-04-02 11:30:00,213.0,216.0,0,0,17.1,41,851.4,0,0,
2023-04-02 05:20:00,2023-04-02 11:20:00,224.0,216.0,0,0,17.2,41,851.4,0,0,
2023-04-02 05:10:00,2023-04-02 11:10:00,233.0,216.0,0,0,17.3,40,851.4,0,0,
2023-04-02 05:00:00,2023-04-02 11:00:00,241.0,216.0,0,0,17.6,39,851.4,0,0,
2023-04-02 04:50:00,2023-04-02 10:50:00,243.0,216.0,1.6,2.8,17.9,39,851.5,0,0,
2023-04-02 04:40:00,2023-04-02 10:40:00,274.0,283.0,1.6,2.2,17.8,39,851.5,0,0,
2023-04-02 04:30:00,2023-04-02 10:30:00,275.0,216.0,0,0,17.5,40,851.5,0,0,
2023-04-02 04:20:00,2023-04-02 10:20:00,239.0,216.0,0,0,17.3,41,851.5,0,0,
2023-04-02 04:10:00,2023-04-02 10:10:00,222.0,216.0,0,0,17.4,41,851.5,0,0,
2023-04-02 04:00:00,2023-04-02 10:00:00,220.0,216.0,0,0,17.8,40,851.4,0,0,
2023-04-02 03:50:00,2023-04-02 09:50:00,223.0,216.0,0,0,18.1,39,851.4,0,0,
2023-04-02 03:40:00,2023-04-02 09:40:00,224.0,216.0,0,0,18.5,38,851.3,0,0,
2023-04-02 03:30:00,2023-04-02 09:30:00,225.0,216.0,1.6,2.2,19.1,37,851.3,0,0,
2023-04-02 03:20:00,2023-04-02 09:20:00,258.0,264.0,0,0,19.4,37,851.3,0,0,
2023-04-02 03:10:00,2023-04-02 09:10:00,243.0,264.0,1.6,0,19.7,36,851.3,0,0,
2023-04-02 03:00:00,2023-04-02 09:00:00,257.0,264.0,0,2.2,19.9,35,851.3,0,0,
2023-04-02 02:50:00,2023-04-02 08:50:00,270.0,269.0,1.7,7.9,19.9,36,851.3,0,0,
2023-04-02 02:40:00,2023-04-02 08:40:00,270.0,296.0,0,0,20.1,36,851.4,0,0,
2023-04-02 02:30:00,2023-04-02 08:30:00,278.0,296.0,1.6,2.2,19.6,37,851.5,0,0,
2023-04-02 02:20:00,2023-04-02 08:20:00,252.0,245.0,0,0,19.5,38,851.6,0,0,
2023-04-02 02:10:00,2023-04-02 08:10:00,260.0,245.0,0,0,19.7,37,851.7,0,0,
2023-04-02 02:00:00,2023-04-02 08:00:00,256.0,245.0,0,0,20.1,37,851.7,0,0,
2023-04-02 01:50:00,2023-04-02 07:50:00,262.0,245.0,0,0,20.4,36,851.8,0,0,
2023-04-02 01:40:00,2023-04-02 07:40:00,262.0,245.0,1.6,2.2,20.7,35,851.9,0,0,
2023-04-02 01:30:00,2023-04-02 07:30:00,266.0,264.0,1.6,2.2,20.9,35,851.9,0,0,
2023-04-02 01:20:00,2023-04-02 07:20:00,281.0,279.0,1.6,2.2,21,34,851.9,0,0,
2023-04-02 01:10:00,2023-04-02 07:10:00,289.0,303.0,2,12,21.1,34,851.9,0,0,
2023-04-02 01:00:00,2023-04-02 07:00:00,293.0,281.0,1.6,7.9,21.3,34,851.9,0,0,
2023-04-02 00:50:00,2023-04-02 06:50:00,286.0,286.0,2.2,22.9,21.6,33,852,0,0,
2023-04-02 00:40:00,2023-04-02 06:40:00,291.0,18.0,1.6,2.2,21.7,33,851.9,0,0,
2023-04-02 00:30:00,2023-04-02 06:30:00,282.0,268.0,1.7,7.9,21.9,33,852,0,0,
2023-04-02 00:20:00,2023-04-02 06:20:00,289.0,311.0,1.7,2.8,22.2,32,852,0,0,
2023-04-02 00:10:00,2023-04-02 06:10:00,288.0,310.0,2,18.9,22.2,32,851.9,0,0,
2023-04-02 00:00:00,2023-04-02 06:00:00,293.0,283.0,1.6,2.2,22.3,32,851.9,0,0,
2023-04-01 23:50:00,2023-04-02 05:50:00,285.0,273.0,1.6,2.2,22.3,32,852,0,0,
2023-04-01 23:40:00,2023-04-02 05:40:00,283.0,250.0,1.6,2.2,22.5,32,852,0,0,
2023-04-01 23:30:00,2023-04-02 05:30:00,282.0,284.0,3.7,24.6,22.6,31,851.9,0,0,
2023-04-01 23:20:00,2023-04-02 05:20:00,286.0,298.0,1.6,2.8,22.7,31,851.9,0,0,
2023-04-01 23:10:00,2023-04-02 05:10:00,288.0,309.0,2,24.1,22.8,30,851.8,0,0,
2023-04-01 23:00:00,2023-04-02 05:00:00,290.0,254.0,1.8,16,22.9,30,851.8,0,0,
2023-04-01 22:50:00,2023-04-02 04:50:00,295.0,271.0,1.6,2.2,23,30,851.8,0,0,
2023-04-01 22:40:00,2023-04-02 04:40:00,287.0,274.0,1.8,11.4,23.1,29,851.7,0,0,
2023-04-01 22:30:00,2023-04-02 04:30:00,284.0,284.0,1.8,11.4,23.1,29,851.6,0,0,
2023-04-01 22:20:00,2023-04-02 04:20:00,284.0,294.0,0,0,23,29,851.5,0,0,
2023-04-01 22:10:00,2023-04-02 04:10:00,286.0,294.0,2.6,18.3,22.9,29,851.5,0,0,
2023-04-01 22:00:00,2023-04-02 04:00:00,275.0,247.0,1.6,2.2,22.9,29,851.4,0,0,
2023-04-01 21:50:00,2023-04-02 03:50:00,271.0,270.0,0,0,23.1,29,851.3,0,0,
2023-04-01 21:40:00,2023-04-02 03:40:00,276.0,270.0,1.6,2.2,23.4,28,851.2,0,0,
2023-04-01 21:30:00,2023-04-02 03:30:00,280.0,296.0,0,0,23.5,28,851.1,0,0,
2023-04-01 21:20:00,2023-04-02 03:20:00,280.0,296.0,1.6,2.2,23.7,28,851,0,0,
2023-04-01 21:10:00,2023-04-02 03:10:00,278.0,289.0,0,0,23.9,27,851,0,0,
2023-04-01 21:00:00,2023-04-02 03:00:00,278.0,289.0,0,0,23.9,28,851,0,0,
2023-04-01 20:50:00,2023-04-02 02:50:00,275.0,289.0,1.9,12,24,27,850.9,0,0,
2023-04-01 20:40:00,2023-04-02 02:40:00,274.0,287.0,1.7,4.5,24.3,27,850.8,0,0,
2023-04-01 20:30:00,2023-04-02 02:30:00,273.0,270.0,1.6,2.2,24.7,26,850.7,0,0,
2023-04-01 20:20:00,2023-04-02 02:20:00,269.0,251.0,1.6,2.2,25.2,25,850.6,0,0,
2023-04-01 20:10:00,2023-04-02 02:10:00,294.0,304.0,0,0,25.7,25,850.5,0,0,
2023-04-01 20:00:00,2023-04-02 02:00:00,281.0,304.0,0,0,25.9,24,850.3,0,0,
2023-04-01 19:50:00,2023-04-02 01:50:00,289.0,304.0,1.6,2.2,25.8,25,850.2,0,0,
2023-04-01 19:40:00,2023-04-02 01:40:00,271.0,286.0,2,16,25,30,849.8,0,0,
2023-04-01 19:30:00,2023-04-02 01:30:00,282.0,102.0,0,0,24.5,34,849.5,0,0,
2023-04-01 19:20:00,2023-04-02 01:20:00,258.0,102.0,0,0,23.9,38,849.4,0,0,
2023-04-01 19:10:00,2023-04-02 01:10:00,228.0,102.0,0,0,23.9,42,849.3,0,1,
2023-04-01 19:00:00,2023-04-02 01:00:00,341.0,102.0,0,0,24.3,44,849.2,0,8,
2023-04-01 18:50:00,2023-04-02 00:50:00,203.0,102.0,0,0,24.8,41,849.1,0,22,
2023-04-01 18:40:00,2023-04-02 00:40:00,47.0,102.0,0,0,25.3,39,848.9,0,29,
2023-04-01 18:30:00,2023-04-02 00:30:00,137.0,102.0,0,0,25.9,36,848.8,0,33,
2023-04-01 18:20:00,2023-04-02 00:20:00,145.0,102.0,0,0,26.5,34,848.7,0,42,
2023-04-01 18:10:00,2023-04-02 00:10:00,136.0,102.0,0,0,27,36,848.7,0,92,
2023-04-01 18:00:00,2023-04-02 00:00:00,49.0,102.0,0,0,27.3,38,848.6,0,227,
