Servicio Meteorológico Nacional
Red: SMN
Estación: LAPRIMAVERA
Estado: Jalisco
Municipio: Tala
Latitud (N): 20.67627778
Longitud (O): -103.6440833
Altitud: 1468.152

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2023-04-04 01:50:00,2023-04-04 07:50:00,,,,,15.9,34,,0,0,
2023-04-04 01:40:00,2023-04-04 07:40:00,,,,,16.5,33,,0,0,
2023-04-04 01:30:00,2023-04-04 07:30:00,,,,,16.8,32,,0,0,
2023-04-04 01:20:00,2023-04-04 07:20:00,,,,,17.1,32,,0,0,
2023-04-04 01:10:00,2023-04-04 07:10:00,,,,,17.2,31,,0,0,
2023-04-04 01:00:00,2023-04-04 07:00:00,,,,,17.3,32,,0,0,
2023-04-04 00:50:00,2023-04-04 06:50:00,,,,,17.1,32,,0,0,
2023-04-04 00:40:00,2023-04-04 06:40:00,,,,,16.7,33,,0,0,
2023-04-04 00:30:00,2023-04-04 06:30:00,,,,,16.5,33,,0,0,
2023-04-04 00:20:00,2023-04-04 06:20:00,,,,,16.5,33,,0,0,
2023-04-04 00:10:00,2023-04-04 06:10:00,,,,,16.5,34,,0,0,
2023-04-04 00:00:00,2023-04-04 06:00:00,,,,,16.8,33,,0,0,
2023-04-03 23:50:00,2023-04-04 05:50:00,,,,,17.3,32,,0,0,
2023-04-03 23:40:00,2023-04-04 05:40:00,,,,,17.4,31,,0,0,
2023-04-03 23:30:00,2023-04-04 05:30:00,,,,,17.6,31,,0,0,
2023-04-03 23:20:00,2023-04-04 05:20:00,,,,,17.8,31,,0,0,
2023-04-03 23:10:00,2023-04-04 05:10:00,,,,,18.1,30,,0,0,
2023-04-03 23:00:00,2023-04-04 05:00:00,,,,,18.4,30,,0,0,
2023-04-03 22:50:00,2023-04-04 04:50:00,,,,,18.8,29,,0,0,
2023-04-03 22:40:00,2023-04-04 04:40:00,,,,,18.7,29,,0,0,
2023-04-03 22:30:00,2023-04-04 04:30:00,,,,,18.9,28,,0,0,
2023-04-03 22:20:00,2023-04-04 04:20:00,,,,,19.2,28,,0,0,
2023-04-03 22:10:00,2023-04-04 04:10:00,,,,,19.7,27,,0,0,
2023-04-03 22:00:00,2023-04-04 04:00:00,,,,,20.4,26,,0,0,
2023-04-03 21:50:00,2023-04-04 03:50:00,,,,,20.6,25,,0,0,
2023-04-03 21:40:00,2023-04-04 03:40:00,,,,,20.4,25,,0,0,
2023-04-03 21:30:00,2023-04-04 03:30:00,,,,,20,27,,0,0,
2023-04-03 21:20:00,2023-04-04 03:20:00,,,,,20.3,27,,0,0,
2023-04-03 21:10:00,2023-04-04 03:10:00,,,,,20.5,27,,0,0,
2023-04-03 21:00:00,2023-04-04 03:00:00,,,,,20.7,27,,0,0,
2023-04-03 20:50:00,2023-04-04 02:50:00,,,,,20.7,27,,0,0,
2023-04-03 20:40:00,2023-04-04 02:40:00,,,,,21,28,,0,0,
2023-04-03 20:30:00,2023-04-04 02:30:00,,,,,21.5,28,,0,,
2023-04-03 20:20:00,2023-04-04 02:20:00,,,,,22.2,28,,0,,
2023-04-03 20:10:00,2023-04-04 02:10:00,,,,,22.9,27,,0,,
2023-04-03 20:00:00,2023-04-04 02:00:00,,,,,23.7,26,,0,,
2023-04-03 19:50:00,2023-04-04 01:50:00,,,,,24.4,25,,0,,
2023-04-03 19:40:00,2023-04-04 01:40:00,,,,,25.2,23,,0,,
2023-04-03 19:30:00,2023-04-04 01:30:00,,,,,25.8,23,,0,,
2023-04-03 19:20:00,2023-04-04 01:20:00,,,,,26.4,22,,0,,
2023-04-03 19:10:00,2023-04-04 01:10:00,,,,,27,21,,0,,
2023-04-03 19:00:00,2023-04-04 01:00:00,,,,,27.7,20,,0,,
2023-04-03 18:50:00,2023-04-04 00:50:00,,,,,28.3,19,,0,,
2023-04-03 18:40:00,2023-04-04 00:40:00,,,,,28.8,18,,0,,
2023-04-03 18:30:00,2023-04-04 00:30:00,,,,,29.5,16,,0,,
2023-04-03 18:20:00,2023-04-04 00:20:00,,,,,30.4,15,,0,,
2023-04-03 18:10:00,2023-04-04 00:10:00,,,,,31.4,13,,0,,
2023-04-03 18:00:00,2023-04-04 00:00:00,,,,,31.8,13,,0,,
2023-04-03 17:50:00,2023-04-03 23:50:00,,,,,32.1,13,,0,,
2023-04-03 17:40:00,2023-04-03 23:40:00,,,,,32,14,,0,,
2023-04-03 17:30:00,2023-04-03 23:30:00,,,,,32.9,13,,0,,
2023-04-03 17:20:00,2023-04-03 23:20:00,,,,,34,12,,0,,
2023-04-03 11:10:00,2023-04-03 17:10:00,,,,,29.2,14,,0,,
2023-04-03 11:00:00,2023-04-03 17:00:00,,,,,28.9,14,,0,,
2023-04-03 10:50:00,2023-04-03 16:50:00,,,,,28.2,16,,0,,
2023-04-03 10:40:00,2023-04-03 16:40:00,,,,,27.7,15,,0,,
2023-04-03 10:30:00,2023-04-03 16:30:00,,,,,26.9,16,,0,,
2023-04-03 10:20:00,2023-04-03 16:20:00,,,,,26.2,17,,0,113,
2023-04-03 10:10:00,2023-04-03 16:10:00,,,,,25.6,17,,0,140,
2023-04-03 10:00:00,2023-04-03 16:00:00,,,,,25.1,18,,0,80,
2023-04-03 09:50:00,2023-04-03 15:50:00,,,,,24.6,20,,0,79,
2023-04-03 09:40:00,2023-04-03 15:40:00,,,,,24,21,,0,140,
2023-04-03 09:30:00,2023-04-03 15:30:00,,,,,23.1,24,,0,165,
2023-04-03 09:20:00,2023-04-03 15:20:00,,,,,22.5,25,,0,178,
2023-04-03 09:10:00,2023-04-03 15:10:00,,,,,21.8,27,,0,176,
2023-04-03 09:00:00,2023-04-03 15:00:00,,,,,21,28,,0,146,
2023-04-03 08:50:00,2023-04-03 14:50:00,,,,,20,29,,0,78,
2023-04-03 08:40:00,2023-04-03 14:40:00,,,,,18.9,32,,0,156,
2023-04-03 08:30:00,2023-04-03 14:30:00,,,,,17.6,37,,0,49,
2023-04-03 08:20:00,2023-04-03 14:20:00,,,,,16.2,40,,0,45,
2023-04-03 08:10:00,2023-04-03 14:10:00,,,,,15.1,43,,0,38,
2023-04-03 08:00:00,2023-04-03 14:00:00,,,,,13.9,46,,0,33,
2023-04-03 07:50:00,2023-04-03 13:50:00,,,,,13.2,49,,0,57,
2023-04-03 07:40:00,2023-04-03 13:40:00,,,,,12.5,51,,0,36,
2023-04-03 07:30:00,2023-04-03 13:30:00,,,,,12.3,51,,0,27,
2023-04-03 07:20:00,2023-04-03 13:20:00,,,,,12.3,49,,0,16,
2023-04-03 07:10:00,2023-04-03 13:10:00,,,,,12.3,49,,0,8,
2023-04-03 07:00:00,2023-04-03 13:00:00,,,,,12.6,50,,0,1,
2023-04-03 06:50:00,2023-04-03 12:50:00,,,,,13.5,46,,0,0,
2023-04-03 06:40:00,2023-04-03 12:40:00,,,,,14.2,42,,0,0,
2023-04-03 06:30:00,2023-04-03 12:30:00,,,,,14.6,42,,0,0,
2023-04-03 06:20:00,2023-04-03 12:20:00,,,,,14.6,41,,0,0,
2023-04-03 06:10:00,2023-04-03 12:10:00,,,,,14.6,42,,0,0,
2023-04-03 06:00:00,2023-04-03 12:00:00,,,,,14.8,41,,0,0,
2023-04-03 05:50:00,2023-04-03 11:50:00,,,,,14.6,42,,0,0,
2023-04-03 05:40:00,2023-04-03 11:40:00,,,,,14.5,42,,0,0,
2023-04-03 05:30:00,2023-04-03 11:30:00,,,,,14.6,43,,0,0,
2023-04-03 05:20:00,2023-04-03 11:20:00,,,,,14.8,42,,0,0,
2023-04-03 05:10:00,2023-04-03 11:10:00,,,,,14.9,42,,0,0,
2023-04-03 05:00:00,2023-04-03 11:00:00,,,,,14.9,42,,0,0,
2023-04-03 04:50:00,2023-04-03 10:50:00,,,,,14.7,42,,0,0,
2023-04-03 04:40:00,2023-04-03 10:40:00,,,,,14.7,43,,0,0,
2023-04-03 04:30:00,2023-04-03 10:30:00,,,,,15.1,42,,0,0,
2023-04-03 04:20:00,2023-04-03 10:20:00,,,,,15.1,42,,0,0,
2023-04-03 04:10:00,2023-04-03 10:10:00,,,,,15,43,,0,0,
2023-04-03 04:00:00,2023-04-03 10:00:00,,,,,15.2,44,,0,0,
2023-04-03 03:50:00,2023-04-03 09:50:00,,,,,16,41,,0,0,
2023-04-03 03:40:00,2023-04-03 09:40:00,,,,,16.2,40,,0,0,
2023-04-03 03:30:00,2023-04-03 09:30:00,,,,,16.1,40,,0,0,
2023-04-03 03:20:00,2023-04-03 09:20:00,,,,,16.1,40,,0,0,
2023-04-03 03:10:00,2023-04-03 09:10:00,,,,,16.4,39,,0,0,
2023-04-03 03:00:00,2023-04-03 09:00:00,,,,,16.5,40,,0,0,
2023-04-03 02:50:00,2023-04-03 08:50:00,,,,,16.7,40,,0,0,
2023-04-03 02:40:00,2023-04-03 08:40:00,,,,,17.1,39,,0,0,
2023-04-03 02:30:00,2023-04-03 08:30:00,,,,,17.3,38,,0,0,
2023-04-03 02:20:00,2023-04-03 08:20:00,,,,,17.4,38,,0,0,
2023-04-03 02:10:00,2023-04-03 08:10:00,,,,,17.6,38,,0,0,
2023-04-03 02:00:00,2023-04-03 08:00:00,,,,,17.5,38,,0,0,
2023-04-03 01:50:00,2023-04-03 07:50:00,,,,,17,40,,0,0,
2023-04-03 01:40:00,2023-04-03 07:40:00,,,,,16.7,42,,0,0,
2023-04-03 01:30:00,2023-04-03 07:30:00,,,,,16.9,42,,0,0,
2023-04-03 01:20:00,2023-04-03 07:20:00,,,,,17.3,41,,0,0,
2023-04-03 01:10:00,2023-04-03 07:10:00,,,,,17.7,40,,0,0,
2023-04-03 01:00:00,2023-04-03 07:00:00,,,,,17.8,40,,0,0,
2023-04-03 00:50:00,2023-04-03 06:50:00,,,,,17.7,40,,0,0,
2023-04-03 00:40:00,2023-04-03 06:40:00,,,,,17.8,41,,0,0,
2023-04-03 00:30:00,2023-04-03 06:30:00,,,,,18.1,40,,0,0,
2023-04-03 00:20:00,2023-04-03 06:20:00,,,,,18.3,40,,0,0,
2023-04-03 00:10:00,2023-04-03 06:10:00,,,,,18.3,40,,0,0,
2023-04-03 00:00:00,2023-04-03 06:00:00,,,,,18.4,40,,0,0,
2023-04-02 23:50:00,2023-04-03 05:50:00,,,,,18.5,40,,0,0,
2023-04-02 23:40:00,2023-04-03 05:40:00,,,,,18.7,40,,0,0,
2023-04-02 23:30:00,2023-04-03 05:30:00,,,,,19.1,39,,0,0,
2023-04-02 23:20:00,2023-04-03 05:20:00,,,,,19.4,38,,0,0,
2023-04-02 23:10:00,2023-04-03 05:10:00,,,,,19.8,37,,0,0,
2023-04-02 23:00:00,2023-04-03 05:00:00,,,,,20.1,37,,0,0,
2023-04-02 22:50:00,2023-04-03 04:50:00,,,,,20.4,36,,0,0,
2023-04-02 22:40:00,2023-04-03 04:40:00,,,,,20.5,35,,0,0,
2023-04-02 22:30:00,2023-04-03 04:30:00,,,,,20.7,35,,0,0,
2023-04-02 22:20:00,2023-04-03 04:20:00,,,,,21,34,,0,0,
2023-04-02 22:10:00,2023-04-03 04:10:00,,,,,21.4,34,,0,0,
2023-04-02 22:00:00,2023-04-03 04:00:00,,,,,21.9,32,,0,0,
2023-04-02 21:50:00,2023-04-03 03:50:00,,,,,22,33,,0,0,
2023-04-02 21:40:00,2023-04-03 03:40:00,,,,,22.4,32,,0,0,
2023-04-02 21:30:00,2023-04-03 03:30:00,,,,,22.7,31,,0,,
2023-04-02 21:20:00,2023-04-03 03:20:00,,,,,23.1,31,,0,,
2023-04-02 21:10:00,2023-04-03 03:10:00,,,,,23.3,30,,0,,
2023-04-02 21:00:00,2023-04-03 03:00:00,,,,,23.7,30,,0,,
2023-04-02 20:50:00,2023-04-03 02:50:00,,,,,24.1,28,,0,,
2023-04-02 20:40:00,2023-04-03 02:40:00,,,,,24.4,28,,0,,
2023-04-02 20:30:00,2023-04-03 02:30:00,,,,,24.5,28,,0,,
2023-04-02 20:20:00,2023-04-03 02:20:00,,,,,24.9,27,,0,,
2023-04-02 20:10:00,2023-04-03 02:10:00,,,,,25.4,26,,0,,
2023-04-02 20:00:00,2023-04-03 02:00:00,,,,,25.7,26,,0,,
2023-04-02 19:50:00,2023-04-03 01:50:00,,,,,26.2,25,,0,,
2023-04-02 19:40:00,2023-04-03 01:40:00,,,,,27,20,,0,,
2023-04-02 19:30:00,2023-04-03 01:30:00,,,,,27.6,19,,0,,
2023-04-02 19:20:00,2023-04-03 01:20:00,,,,,28.2,18,,0,,
2023-04-02 19:10:00,2023-04-03 01:10:00,,,,,28.8,17,,0,,
2023-04-02 19:00:00,2023-04-03 01:00:00,,,,,29.4,15,,0,,
2023-04-02 18:50:00,2023-04-03 00:50:00,,,,,30,14,,0,,
2023-04-02 18:40:00,2023-04-03 00:40:00,,,,,30.4,14,,0,,
2023-04-02 18:30:00,2023-04-03 00:30:00,,,,,31,13,,0,,
2023-04-02 18:20:00,2023-04-03 00:20:00,,,,,31.6,13,,0,,
2023-04-02 18:10:00,2023-04-03 00:10:00,,,,,32,12,,0,,
2023-04-02 18:00:00,2023-04-03 00:00:00,,,,,32.4,12,,0,,
2023-04-02 17:50:00,2023-04-02 23:50:00,,,,,32.8,12,,0,,
2023-04-02 17:40:00,2023-04-02 23:40:00,,,,,33.3,12,,0,,
2023-04-02 17:30:00,2023-04-02 23:30:00,,,,,33.8,12,,0,,
2023-04-02 17:20:00,2023-04-02 23:20:00,,,,,34.2,11,,0,,
2023-04-02 17:10:00,2023-04-02 23:10:00,,,,,34.5,11,,0,,
2023-04-02 17:00:00,2023-04-02 23:00:00,,,,,34.8,11,,0,,
2023-04-02 16:50:00,2023-04-02 22:50:00,,,,,34.5,11,,0,,
2023-04-02 16:40:00,2023-04-02 22:40:00,,,,,34.8,10,,0,,
2023-04-02 16:30:00,2023-04-02 22:30:00,,,,,35,10,,0,,
2023-04-02 16:20:00,2023-04-02 22:20:00,,,,,35,11,,0,,
2023-04-02 16:10:00,2023-04-02 22:10:00,,,,,35.2,10,,0,,
2023-04-02 16:00:00,2023-04-02 22:00:00,,,,,34.5,11,,0,,
2023-04-02 15:50:00,2023-04-02 21:50:00,,,,,34.6,11,,0,,
2023-04-02 15:40:00,2023-04-02 21:40:00,,,,,34.8,10,,0,,
2023-04-02 15:30:00,2023-04-02 21:30:00,,,,,34.7,10,,0,,
2023-04-02 15:20:00,2023-04-02 21:20:00,,,,,34.3,10,,0,,
2023-04-02 15:10:00,2023-04-02 21:10:00,,,,,34.3,11,,0,,
2023-04-02 15:00:00,2023-04-02 21:00:00,,,,,34.3,11,,0,,
2023-04-02 14:50:00,2023-04-02 20:50:00,,,,,34.1,11,,0,,
2023-04-02 14:40:00,2023-04-02 20:40:00,,,,,34.5,11,,0,,
2023-04-02 14:30:00,2023-04-02 20:30:00,,,,,34.5,10,,0,,
2023-04-02 14:20:00,2023-04-02 20:20:00,,,,,34.6,11,,0,,
2023-04-02 14:10:00,2023-04-02 20:10:00,,,,,34.7,10,,0,,
2023-04-02 14:00:00,2023-04-02 20:00:00,,,,,34.6,11,,0,,
2023-04-02 13:50:00,2023-04-02 19:50:00,,,,,34.2,11,,0,,
2023-04-02 13:40:00,2023-04-02 19:40:00,,,,,33.9,11,,0,,
2023-04-02 13:30:00,2023-04-02 19:30:00,,,,,33.8,11,,0,,
2023-04-02 13:20:00,2023-04-02 19:20:00,,,,,33.6,12,,0,,
2023-04-02 13:10:00,2023-04-02 19:10:00,,,,,33.7,12,,0,,
2023-04-02 13:00:00,2023-04-02 19:00:00,,,,,33.1,12,,0,,
2023-04-02 12:50:00,2023-04-02 18:50:00,,,,,33,13,,0,,
2023-04-02 12:40:00,2023-04-02 18:40:00,,,,,32.9,13,,0,,
2023-04-02 12:30:00,2023-04-02 18:30:00,,,,,32.8,13,,0,,
2023-04-02 12:20:00,2023-04-02 18:20:00,,,,,32.2,14,,0,,
2023-04-02 12:10:00,2023-04-02 18:10:00,,,,,32.3,14,,0,,
2023-04-02 12:00:00,2023-04-02 18:00:00,,,,,32.2,14,,0,,
2023-04-02 11:50:00,2023-04-02 17:50:00,,,,,31.8,15,,0,,
2023-04-02 11:40:00,2023-04-02 17:40:00,,,,,31.6,15,,0,,
2023-04-02 11:30:00,2023-04-02 17:30:00,,,,,30.9,15,,0,158,
2023-04-02 11:20:00,2023-04-02 17:20:00,,,,,29.8,16,,0,248,
2023-04-02 11:10:00,2023-04-02 17:10:00,,,,,29.3,16,,0,275,
2023-04-02 11:00:00,2023-04-02 17:00:00,,,,,29.1,16,,0,241,
2023-04-02 10:50:00,2023-04-02 16:50:00,,,,,28.6,17,,0,89,
2023-04-02 10:40:00,2023-04-02 16:40:00,,,,,27.5,18,,0,94,
2023-04-02 10:30:00,2023-04-02 16:30:00,,,,,26.7,19,,0,246,
2023-04-02 10:20:00,2023-04-02 16:20:00,,,,,25.9,21,,0,117,
2023-04-02 10:10:00,2023-04-02 16:10:00,,,,,25.5,22,,0,131,
2023-04-02 10:00:00,2023-04-02 16:00:00,,,,,25.4,22,,0,74,
2023-04-02 09:50:00,2023-04-02 15:50:00,,,,,25.1,22,,0,75,
2023-04-02 09:40:00,2023-04-02 15:40:00,,,,,24.1,24,,0,152,
2023-04-02 09:30:00,2023-04-02 15:30:00,,,,,23.3,25,,0,183,
2023-04-02 09:20:00,2023-04-02 15:20:00,,,,,22.7,26,,0,190,
2023-04-02 09:10:00,2023-04-02 15:10:00,,,,,22.1,27,,0,193,
2023-04-02 09:00:00,2023-04-02 15:00:00,,,,,21.4,28,,0,145,
2023-04-02 08:50:00,2023-04-02 14:50:00,,,,,20.8,29,,0,112,
2023-04-02 08:40:00,2023-04-02 14:40:00,,,,,20.2,31,,0,234,
2023-04-02 08:30:00,2023-04-02 14:30:00,,,,,19.3,32,,0,60,
2023-04-02 08:20:00,2023-04-02 14:20:00,,,,,18.3,35,,0,39,
2023-04-02 08:10:00,2023-04-02 14:10:00,,,,,17.4,38,,0,34,
2023-04-02 08:00:00,2023-04-02 14:00:00,,,,,16.7,42,,0,29,
2023-04-02 07:50:00,2023-04-02 13:50:00,,,,,16.5,42,,0,70,
2023-04-02 07:40:00,2023-04-02 13:40:00,,,,,15.9,40,,0,28,
2023-04-02 07:30:00,2023-04-02 13:30:00,,,,,15.6,41,,0,22,
2023-04-02 07:20:00,2023-04-02 13:20:00,,,,,15.3,40,,0,15,
2023-04-02 07:10:00,2023-04-02 13:10:00,,,,,15.2,40,,0,8,
2023-04-02 07:00:00,2023-04-02 13:00:00,,,,,15.2,40,,0,2,
2023-04-02 06:50:00,2023-04-02 12:50:00,,,,,15.1,40,,0,0,
2023-04-02 06:40:00,2023-04-02 12:40:00,,,,,15.2,40,,0,0,
2023-04-02 06:30:00,2023-04-02 12:30:00,,,,,15.3,40,,0,0,
2023-04-02 06:20:00,2023-04-02 12:20:00,,,,,15.5,39,,0,0,
2023-04-02 06:10:00,2023-04-02 12:10:00,,,,,15.6,39,,0,0,
2023-04-02 06:00:00,2023-04-02 12:00:00,,,,,15.5,40,,0,0,
2023-04-02 05:50:00,2023-04-02 11:50:00,,,,,15.7,39,,0,0,
2023-04-02 05:40:00,2023-04-02 11:40:00,,,,,16,39,,0,0,
2023-04-02 05:30:00,2023-04-02 11:30:00,,,,,16.2,38,,0,0,
2023-04-02 05:20:00,2023-04-02 11:20:00,,,,,15.9,38,,0,0,
2023-04-02 05:10:00,2023-04-02 11:10:00,,,,,15.7,39,,0,0,
2023-04-02 05:00:00,2023-04-02 11:00:00,,,,,15.4,40,,0,0,
2023-04-02 04:50:00,2023-04-02 10:50:00,,,,,15.2,41,,0,0,
2023-04-02 04:40:00,2023-04-02 10:40:00,,,,,14.9,43,,0,0,
2023-04-02 04:30:00,2023-04-02 10:30:00,,,,,14.9,43,,0,0,
2023-04-02 04:20:00,2023-04-02 10:20:00,,,,,14.9,44,,0,0,
2023-04-02 04:10:00,2023-04-02 10:10:00,,,,,15.5,42,,0,0,
2023-04-02 04:00:00,2023-04-02 10:00:00,,,,,16.2,40,,0,0,
2023-04-02 03:50:00,2023-04-02 09:50:00,,,,,16.4,39,,0,0,
2023-04-02 03:40:00,2023-04-02 09:40:00,,,,,16.6,39,,0,0,
2023-04-02 03:30:00,2023-04-02 09:30:00,,,,,16.6,39,,0,0,
2023-04-02 03:20:00,2023-04-02 09:20:00,,,,,16.5,39,,0,0,
2023-04-02 03:10:00,2023-04-02 09:10:00,,,,,16.5,40,,0,0,
2023-04-02 03:00:00,2023-04-02 09:00:00,,,,,16.5,40,,0,0,
2023-04-02 02:50:00,2023-04-02 08:50:00,,,,,16.4,40,,0,0,
2023-04-02 02:40:00,2023-04-02 08:40:00,,,,,16.4,41,,0,0,
2023-04-02 02:30:00,2023-04-02 08:30:00,,,,,16.5,41,,0,0,
2023-04-02 02:20:00,2023-04-02 08:20:00,,,,,16.7,41,,0,0,
2023-04-02 02:10:00,2023-04-02 08:10:00,,,,,16.8,40,,0,0,
2023-04-02 02:00:00,2023-04-02 08:00:00,,,,,17.1,40,,0,0,
2023-04-02 01:50:00,2023-04-02 07:50:00,,,,,17.2,40,,0,0,
2023-04-02 01:40:00,2023-04-02 07:40:00,,,,,17.3,40,,0,0,
2023-04-02 01:30:00,2023-04-02 07:30:00,,,,,17.4,40,,0,0,
2023-04-02 01:20:00,2023-04-02 07:20:00,,,,,17.4,40,,0,0,
2023-04-02 01:10:00,2023-04-02 07:10:00,,,,,17.5,40,,0,0,
2023-04-02 01:00:00,2023-04-02 07:00:00,,,,,17.6,39,,0,0,
2023-04-02 00:50:00,2023-04-02 06:50:00,,,,,17.9,39,,0,0,
2023-04-02 00:40:00,2023-04-02 06:40:00,,,,,18.1,38,,0,0,
2023-04-02 00:30:00,2023-04-02 06:30:00,,,,,18.1,38,,0,0,
2023-04-02 00:20:00,2023-04-02 06:20:00,,,,,18.2,38,,0,0,
2023-04-02 00:10:00,2023-04-02 06:10:00,,,,,18.2,38,,0,0,
2023-04-02 00:00:00,2023-04-02 06:00:00,,,,,18.2,38,,0,0,
2023-04-01 23:50:00,2023-04-02 05:50:00,,,,,18.4,37,,0,0,
2023-04-01 23:40:00,2023-04-02 05:40:00,,,,,18.7,36,,0,0,
2023-04-01 23:30:00,2023-04-02 05:30:00,,,,,18.8,36,,0,0,
2023-04-01 23:20:00,2023-04-02 05:20:00,,,,,18.8,36,,0,0,
2023-04-01 23:10:00,2023-04-02 05:10:00,,,,,18.9,36,,0,0,
