Servicio Meteorológico Nacional
Red: SMN
Estación: PRESAEMILIOLOPEZZAMORAENSENADA
Estado: Baja California
Municipio: Ensenada
Latitud (N): 31.89138889
Longitud (O): -116.6033333
Altitud: 32

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2023-04-04 03:50:00,2023-04-04 09:50:00,19.0,33.0,5.1,6.8,8.1,84,1010.7,0,0,
2023-04-04 03:40:00,2023-04-04 09:40:00,41.0,30.0,4.2,7.2,8.3,84,1010.7,0,0,
2023-04-04 03:30:00,2023-04-04 09:30:00,15.0,14.0,2.6,6.5,8.4,84,1010.7,0,0,
2023-04-04 03:20:00,2023-04-04 09:20:00,35.0,20.0,5.5,10.1,8.8,83,1010.6,0,0,
2023-04-04 03:10:00,2023-04-04 09:10:00,37.0,36.0,3.6,6.5,9,83,1010.6,0,0,
2023-04-04 03:00:00,2023-04-04 09:00:00,22.0,10.0,2.9,4.3,9,81,1010.6,0,0,
2023-04-04 02:50:00,2023-04-04 08:50:00,30.0,34.0,2.9,7.9,8.9,80,1010.6,0,0,
2023-04-04 02:40:00,2023-04-04 08:40:00,11.0,50.0,1.3,3.2,9,79,1010.6,0,0,
2023-04-04 02:30:00,2023-04-04 08:30:00,271.0,282.0,1.9,3.2,9.1,77,1010.7,0,0,
2023-04-04 02:20:00,2023-04-04 08:20:00,261.0,272.0,2.9,4.3,9.3,76,1010.6,0,0,
2023-04-04 02:10:00,2023-04-04 08:10:00,261.0,195.0,3.6,5.4,9.4,76,1010.6,0,0,
2023-04-04 02:00:00,2023-04-04 08:00:00,269.0,270.0,3.9,5.4,9.4,76,1010.6,0,0,
2023-04-04 01:50:00,2023-04-04 07:50:00,258.0,272.0,3.3,4.7,9.3,76,1010.6,0,0,
2023-04-04 01:40:00,2023-04-04 07:40:00,247.0,219.0,1.6,2.9,9.4,75,1010.5,0,0,
2023-04-04 01:30:00,2023-04-04 07:30:00,216.0,199.0,1.9,2.9,9.7,73,1010.5,0,0,
2023-04-04 01:20:00,2023-04-04 07:20:00,238.0,244.0,3,4.3,9.7,73,1010.5,0,0,
2023-04-04 01:10:00,2023-04-04 07:10:00,221.0,252.0,2.6,3.6,9.7,73,1010.4,0,0,
2023-04-04 01:00:00,2023-04-04 07:00:00,231.0,254.0,2.2,3.2,9.8,71,1010.4,0,0,
2023-04-04 00:50:00,2023-04-04 06:50:00,245.0,258.0,2.3,3.6,9.9,71,1010.4,0,0,
2023-04-04 00:40:00,2023-04-04 06:40:00,235.0,200.0,2.9,4,9.9,71,1010.4,0,0,
2023-04-04 00:30:00,2023-04-04 06:30:00,66.0,152.0,1.2,3.2,9.9,69,1010.6,0,0,
2023-04-04 00:20:00,2023-04-04 06:20:00,242.0,197.0,2.1,4,10.1,68,1010.6,0,0,
2023-04-04 00:10:00,2023-04-04 06:10:00,47.0,5.0,3,5.8,9.9,70,1010.7,0,0,
2023-04-04 00:00:00,2023-04-04 06:00:00,257.0,217.0,2.4,5,10.1,69,1010.6,0,0,
2023-04-03 23:50:00,2023-04-04 05:50:00,226.0,224.0,1.4,3.6,10.1,68,1010.7,0,0,
2023-04-03 23:40:00,2023-04-04 05:40:00,253.0,311.0,2.7,4.7,10.1,69,1010.7,0,0,
2023-04-03 23:30:00,2023-04-04 05:30:00,287.0,266.0,1.8,4,10.1,68,1010.7,0,0,
2023-04-03 23:20:00,2023-04-04 05:20:00,304.0,289.0,1.3,2.9,10.3,66,1010.7,0,0,
2023-04-03 23:10:00,2023-04-04 05:10:00,253.0,258.0,2.8,7.2,10.5,66,1010.8,0,0,
2023-04-03 23:00:00,2023-04-04 05:00:00,261.0,259.0,3,6.1,10.3,67,1010.8,0,0,
2023-04-03 22:50:00,2023-04-04 04:50:00,347.0,309.0,0.8,2.9,10.3,66,1010.7,0,0,
2023-04-03 22:40:00,2023-04-04 04:40:00,6.0,313.0,1.5,3.6,10.3,66,1010.6,0,0,
2023-04-03 22:30:00,2023-04-04 04:30:00,319.0,329.0,1.3,2.5,10.3,65,1010.5,0,0,
2023-04-03 22:20:00,2023-04-04 04:20:00,324.0,295.0,1.2,2.5,10.4,64,1010.5,0,0,
2023-04-03 22:10:00,2023-04-04 04:10:00,298.0,310.0,2.5,4,10.6,63,1010.5,0,0,
2023-04-03 22:00:00,2023-04-04 04:00:00,284.0,282.0,2.6,5.8,10.7,62,1010.3,0,0,
2023-04-03 21:50:00,2023-04-04 03:50:00,239.0,254.0,2,5.8,10.9,61,1010.2,0,0,
2023-04-03 21:40:00,2023-04-04 03:40:00,258.0,266.0,3.9,5.8,11,61,1010.1,0,0,
2023-04-03 21:30:00,2023-04-04 03:30:00,271.0,304.0,5.9,11.2,11.1,61,1010,0,0,
2023-04-03 21:20:00,2023-04-04 03:20:00,252.0,269.0,3.1,9,11.1,60,1010,0,0,
2023-04-03 21:10:00,2023-04-04 03:10:00,158.0,163.0,3.4,5.4,11.1,59,1009.9,0,0,
2023-04-03 21:00:00,2023-04-04 03:00:00,214.0,243.0,2.5,7.2,11.2,57,1009.8,0,0,
2023-04-03 20:50:00,2023-04-04 02:50:00,295.0,277.0,4.7,8.6,11.3,57,1009.8,0,0,
2023-04-03 20:40:00,2023-04-04 02:40:00,281.0,298.0,6.3,11.2,11.5,55,1009.7,0,0,
2023-04-03 20:30:00,2023-04-04 02:30:00,287.0,281.0,7.4,11.2,11.7,54,1009.6,0,0,
2023-04-03 20:20:00,2023-04-04 02:20:00,295.0,277.0,9.8,16.9,11.9,52,1009.5,0,0,
2023-04-03 20:10:00,2023-04-04 02:10:00,306.0,287.0,6.2,18.7,12.2,52,1009.5,0,0,
2023-04-03 20:00:00,2023-04-04 02:00:00,285.0,269.0,9,13.3,12.4,50,1009.5,0,0,
2023-04-03 19:50:00,2023-04-04 01:50:00,290.0,298.0,9.8,14,12.6,48,1009.4,0,0,
2023-04-03 19:40:00,2023-04-04 01:40:00,303.0,315.0,9.2,16.2,12.8,45,1009.4,0,0,
2023-04-03 19:30:00,2023-04-04 01:30:00,302.0,291.0,12.4,18,13.1,41,1009.3,0,0,
2023-04-03 19:20:00,2023-04-04 01:20:00,275.0,281.0,14.7,21.2,13.6,46,1009.2,0,0,
2023-04-03 19:10:00,2023-04-04 01:10:00,244.0,243.0,13.8,20.2,13.6,51,1009.1,0,0,
2023-04-03 19:00:00,2023-04-04 01:00:00,250.0,260.0,15.7,23,13.6,50,1009.1,0,0,
2023-04-03 18:50:00,2023-04-04 00:50:00,221.0,222.0,12.9,18.7,13.7,49,1009.1,0,0,
2023-04-03 18:40:00,2023-04-04 00:40:00,240.0,246.0,17.8,28.4,14.2,48,1009.1,0,0,
2023-04-03 18:30:00,2023-04-04 00:30:00,225.0,245.0,17.6,26.6,14,48,1009.1,0,0,
2023-04-03 18:20:00,2023-04-04 00:20:00,232.0,224.0,18.7,31.3,13.8,48,1009.1,0,0,
2023-04-03 18:10:00,2023-04-04 00:10:00,236.0,231.0,21.7,31,13.9,48,1009.1,0,0,
2023-04-03 18:00:00,2023-04-04 00:00:00,239.0,221.0,18.6,29.5,13.9,49,1009.1,0,0,
2023-04-03 17:50:00,2023-04-03 23:50:00,237.0,231.0,20.2,29.9,14.2,48,1009,0,0,
2023-04-03 17:40:00,2023-04-03 23:40:00,228.0,219.0,23,32.8,14.3,48,1009,0,0,
2023-04-03 17:30:00,2023-04-03 23:30:00,229.0,231.0,18.7,29.5,14.4,48,1009,0,0,
2023-04-03 17:20:00,2023-04-03 23:20:00,226.0,223.0,20.5,31.7,14.3,50,1009,0,0,
2023-04-03 17:10:00,2023-04-03 23:10:00,238.0,242.0,19.1,26.3,14.3,50,1009.1,0,0,
2023-04-03 17:00:00,2023-04-03 23:00:00,232.0,238.0,22.2,34.9,14.2,51,1009.1,0,0,
2023-04-03 16:50:00,2023-04-03 22:50:00,238.0,229.0,23.2,36.4,14.4,51,1009.1,0,0,
2023-04-03 16:40:00,2023-04-03 22:40:00,245.0,264.0,19,25.6,14.3,52,1009.1,0,0,
2023-04-03 16:30:00,2023-04-03 22:30:00,233.0,245.0,23.8,30.2,13.7,55,1009.2,0,0,
2023-04-03 16:20:00,2023-04-03 22:20:00,243.0,248.0,23.3,34.2,13.9,55,1009.2,0,0,
2023-04-03 10:10:00,2023-04-03 16:10:00,260.0,246.0,12.4,20.2,13.1,66,1009.8,0,0,
2023-04-03 10:00:00,2023-04-03 16:00:00,289.0,291.0,12.4,19.8,12.7,66,1009.7,0,0,
2023-04-03 09:50:00,2023-04-03 15:50:00,216.0,257.0,5.7,13,12.6,71,1009.7,0,0,
2023-04-03 09:40:00,2023-04-03 15:40:00,268.0,266.0,4.7,9.4,12.4,73,1009.6,0,0,
2023-04-03 09:30:00,2023-04-03 15:30:00,286.0,267.0,7.4,12.6,12.2,74,1009.5,0,0,
2023-04-03 09:20:00,2023-04-03 15:20:00,295.0,282.0,12.4,21.6,12,74,1009.4,0,0,
2023-04-03 09:10:00,2023-04-03 15:10:00,292.0,287.0,10.4,22.3,11.8,76,1009.3,0,0,
2023-04-03 09:00:00,2023-04-03 15:00:00,287.0,276.0,7.8,16.9,11.7,78,1009.2,0,0,
2023-04-03 08:50:00,2023-04-03 14:50:00,280.0,289.0,9.2,18.4,11.5,80,1009.1,0,0,
2023-04-03 08:40:00,2023-04-03 14:40:00,277.0,290.0,14.5,25.6,11.4,84,1009.1,0,0,
2023-04-03 08:30:00,2023-04-03 14:30:00,274.0,294.0,9.5,18.4,11.2,89,1009,0,0,
2023-04-03 08:20:00,2023-04-03 14:20:00,278.0,285.0,9,15.8,11.2,92,1009,0,0,
2023-04-03 08:10:00,2023-04-03 14:10:00,263.0,259.0,6.4,14.4,11.3,92,1008.9,0,0,
2023-04-03 08:00:00,2023-04-03 14:00:00,257.0,281.0,7.1,13.7,11.4,91,1008.8,0.2,0,
2023-04-03 07:50:00,2023-04-03 13:50:00,260.0,269.0,10.7,15.1,11.8,89,1008.7,0,0,
2023-04-03 07:40:00,2023-04-03 13:40:00,282.0,281.0,11.9,17.3,12.3,84,1008.5,0,0,
2023-04-03 07:30:00,2023-04-03 13:30:00,283.0,280.0,10.6,15.8,12.3,83,1008.3,0,0,
2023-04-03 07:20:00,2023-04-03 13:20:00,279.0,278.0,7.5,10.8,12.4,85,1008.2,0,0,
2023-04-03 07:10:00,2023-04-03 13:10:00,274.0,277.0,9.5,13.3,12.6,85,1008.2,0,0,
2023-04-03 07:00:00,2023-04-03 13:00:00,267.0,275.0,7.3,13.3,12.7,81,1008.2,0,0,
2023-04-03 06:50:00,2023-04-03 12:50:00,215.0,224.0,4.8,7.2,12.7,77,1008.2,0,0,
2023-04-03 06:40:00,2023-04-03 12:40:00,270.0,250.0,5.7,9.7,12.7,74,1008.2,0,0,
2023-04-03 06:30:00,2023-04-03 12:30:00,276.0,271.0,4.5,5.8,12.8,73,1008.2,0,0,
2023-04-03 06:20:00,2023-04-03 12:20:00,352.0,2.0,2.1,4.7,12.8,73,1008.2,0,0,
2023-04-03 06:10:00,2023-04-03 12:10:00,358.0,8.0,5.6,7.6,12.9,73,1008.2,0,0,
2023-04-03 06:00:00,2023-04-03 12:00:00,0.0,359.0,6.9,8.6,12.9,73,1008.1,0,0,
2023-04-03 05:50:00,2023-04-03 11:50:00,1.0,13.0,6.3,8.3,12.8,72,1008.1,0,0,
2023-04-03 05:40:00,2023-04-03 11:40:00,16.0,12.0,6.4,9.4,12.8,71,1008.2,0,0,
2023-04-03 05:30:00,2023-04-03 11:30:00,14.0,27.0,6.9,9,12.8,70,1008.2,0,0,
2023-04-03 05:20:00,2023-04-03 11:20:00,6.0,4.0,9.2,11.9,12.8,70,1008.3,0,0,
2023-04-03 05:10:00,2023-04-03 11:10:00,326.0,321.0,6.7,8.3,12.6,71,1008.5,0,0,
2023-04-03 05:00:00,2023-04-03 11:00:00,315.0,318.0,7.5,10.1,12.5,72,1008.5,0,0,
2023-04-03 04:50:00,2023-04-03 10:50:00,313.0,314.0,6.6,9.4,12.5,73,1008.6,0,0,
2023-04-03 04:40:00,2023-04-03 10:40:00,318.0,313.0,6.6,9.7,12.5,73,1008.6,0,0,
2023-04-03 04:30:00,2023-04-03 10:30:00,321.0,314.0,7,10.8,12.5,72,1008.6,0,0,
2023-04-03 04:20:00,2023-04-03 10:20:00,334.0,346.0,7.8,10.8,12.5,72,1008.7,0,0,
2023-04-03 04:10:00,2023-04-03 10:10:00,328.0,317.0,8.7,11.2,12.5,72,1008.7,0,0,
2023-04-03 04:00:00,2023-04-03 10:00:00,329.0,324.0,7.5,9.4,12.6,72,1008.8,0,0,
2023-04-03 03:50:00,2023-04-03 09:50:00,338.0,332.0,8.5,10.1,12.7,72,1008.9,0,0,
2023-04-03 03:40:00,2023-04-03 09:40:00,342.0,336.0,9.1,12.2,12.8,71,1009,0,0,
2023-04-03 03:30:00,2023-04-03 09:30:00,338.0,346.0,10.3,13.7,12.8,71,1009.1,0,0,
2023-04-03 03:20:00,2023-04-03 09:20:00,339.0,341.0,11.2,15.8,12.7,72,1009.2,0,0,
2023-04-03 03:10:00,2023-04-03 09:10:00,340.0,347.0,11.9,16.6,12.7,72,1009.3,0,0,
2023-04-03 03:00:00,2023-04-03 09:00:00,341.0,347.0,13.5,18,12.7,73,1009.4,0,0,
2023-04-03 02:50:00,2023-04-03 08:50:00,343.0,351.0,15.5,19.8,12.8,74,1009.5,0,0,
2023-04-03 02:40:00,2023-04-03 08:40:00,342.0,349.0,14.1,18.4,12.8,75,1009.6,0,0,
2023-04-03 02:30:00,2023-04-03 08:30:00,336.0,335.0,13,15.8,12.8,75,1009.7,0,0,
2023-04-03 02:20:00,2023-04-03 08:20:00,332.0,333.0,11.6,16.6,12.8,75,1009.8,0,0,
2023-04-03 02:10:00,2023-04-03 08:10:00,335.0,339.0,9.4,12.2,12.8,75,1009.9,0,0,
2023-04-03 02:00:00,2023-04-03 08:00:00,328.0,330.0,8.8,13.7,12.8,75,1010,0,0,
2023-04-03 01:50:00,2023-04-03 07:50:00,327.0,333.0,8.6,10.4,12.8,76,1010,0,0,
2023-04-03 01:40:00,2023-04-03 07:40:00,324.0,322.0,8.1,11.2,12.7,76,1010,0,0,
2023-04-03 01:30:00,2023-04-03 07:30:00,325.0,315.0,9.5,13.7,12.7,76,1010.1,0,0,
2023-04-03 01:20:00,2023-04-03 07:20:00,315.0,317.0,10.8,14.8,12.7,75,1010.1,0,0,
2023-04-03 01:10:00,2023-04-03 07:10:00,322.0,314.0,10,14.4,12.8,75,1010.2,0,0,
2023-04-03 01:00:00,2023-04-03 07:00:00,328.0,342.0,8.1,11.9,12.8,76,1010.3,0,0,
2023-04-03 00:50:00,2023-04-03 06:50:00,316.0,286.0,10.4,14.8,12.8,76,1010.3,0,0,
2023-04-03 00:40:00,2023-04-03 06:40:00,313.0,318.0,12.1,18.4,12.8,76,1010.3,0,0,
2023-04-03 00:30:00,2023-04-03 06:30:00,317.0,315.0,13.1,20.2,13,76,1010.3,0,0,
2023-04-03 00:20:00,2023-04-03 06:20:00,331.0,347.0,10.5,14,13.1,77,1010.4,0,0,
2023-04-03 00:10:00,2023-04-03 06:10:00,314.0,315.0,8.3,12.6,13.2,77,1010.5,0,0,
2023-04-03 00:00:00,2023-04-03 06:00:00,318.0,311.0,7.8,11.5,13.3,78,1010.6,0,0,
2023-04-02 23:50:00,2023-04-03 05:50:00,303.0,309.0,7.1,11.9,13.4,78,1010.6,0,0,
2023-04-02 23:40:00,2023-04-03 05:40:00,280.0,309.0,5.8,8.3,13.5,79,1010.7,0,0,
2023-04-02 23:30:00,2023-04-03 05:30:00,269.0,248.0,3.9,8.3,13.5,80,1010.6,0,0,
2023-04-02 23:20:00,2023-04-03 05:20:00,174.0,133.0,3.7,6.1,13.5,80,1010.7,0,0,
2023-04-02 23:10:00,2023-04-03 05:10:00,189.0,199.0,4.5,7.9,13.5,80,1010.7,0,0,
2023-04-02 23:00:00,2023-04-03 05:00:00,166.0,139.0,1.4,2.9,13.5,80,1010.8,0,0,
2023-04-02 22:50:00,2023-04-03 04:50:00,177.0,169.0,3.3,5.8,13.5,80,1010.8,0,0,
2023-04-02 22:40:00,2023-04-03 04:40:00,165.0,170.0,2.8,7.2,13.5,81,1010.8,0,0,
2023-04-02 22:30:00,2023-04-03 04:30:00,165.0,161.0,5,7.9,13.5,81,1010.7,0,0,
2023-04-02 22:20:00,2023-04-03 04:20:00,123.0,125.0,2.3,4.7,13.5,81,1010.7,0,0,
2023-04-02 22:10:00,2023-04-03 04:10:00,93.0,101.0,4.3,7.6,13.5,81,1010.7,0,0,
2023-04-02 22:00:00,2023-04-03 04:00:00,36.0,88.0,3.7,8.3,13.4,81,1010.6,0,0,
2023-04-02 21:50:00,2023-04-03 03:50:00,322.0,306.0,3.9,7.6,13.4,80,1010.5,0,0,
2023-04-02 21:40:00,2023-04-03 03:40:00,197.0,224.0,3.8,7.6,13.5,80,1010.5,0,0,
2023-04-02 21:30:00,2023-04-03 03:30:00,185.0,170.0,4.8,6.5,13.5,81,1010.5,0,0,
2023-04-02 21:20:00,2023-04-03 03:20:00,159.0,159.0,5.7,7.9,13.5,81,1010.4,0,0,
2023-04-02 21:10:00,2023-04-03 03:10:00,153.0,158.0,7.4,10.8,13.4,81,1010.4,0,0,
2023-04-02 21:00:00,2023-04-03 03:00:00,160.0,155.0,7.4,9.4,13.5,81,1010.4,0,0,
2023-04-02 20:50:00,2023-04-03 02:50:00,150.0,159.0,8.3,11.5,13.5,81,1010.4,0,0,
2023-04-02 20:40:00,2023-04-03 02:40:00,147.0,133.0,8.3,10.8,13.6,80,1010.4,0,0,
2023-04-02 20:30:00,2023-04-03 02:30:00,180.0,150.0,7.1,9.4,13.6,78,1010.3,0,0,
2023-04-02 20:20:00,2023-04-03 02:20:00,184.0,197.0,7.5,11.5,13.7,78,1010.4,0,0,
2023-04-02 20:10:00,2023-04-03 02:10:00,190.0,201.0,7.1,10.8,13.8,76,1010.4,1.4,0,
2023-04-02 20:00:00,2023-04-03 02:00:00,205.0,213.0,8.3,11.2,14,75,1010.4,0,0,
2023-04-02 19:50:00,2023-04-03 01:50:00,189.0,202.0,8.4,11.9,14.3,74,1010.4,0,0,
2023-04-02 19:40:00,2023-04-03 01:40:00,192.0,164.0,10.6,13.7,14.6,73,1010.4,0,0,
2023-04-02 19:30:00,2023-04-03 01:30:00,188.0,169.0,10,13.7,14.9,72,1010.5,0,0,
2023-04-02 19:20:00,2023-04-03 01:20:00,181.0,191.0,11,15.1,15,71,1010.6,0,0,
2023-04-02 19:10:00,2023-04-03 01:10:00,181.0,172.0,10.5,14.8,15,70,1010.6,0,0,
2023-04-02 19:00:00,2023-04-03 01:00:00,180.0,155.0,12.3,15.5,15.2,70,1010.6,0,0,
2023-04-02 18:50:00,2023-04-03 00:50:00,180.0,169.0,11.9,16.6,15.5,67,1010.7,0,0,
2023-04-02 18:40:00,2023-04-03 00:40:00,182.0,173.0,10.9,16.6,15.7,66,1010.8,0,0,
2023-04-02 18:30:00,2023-04-03 00:30:00,195.0,201.0,11.4,15.1,15.8,66,1010.8,0,0,
2023-04-02 18:20:00,2023-04-03 00:20:00,191.0,208.0,10.8,17.3,16,65,1010.8,0,0,
2023-04-02 18:10:00,2023-04-03 00:10:00,180.0,162.0,12.3,16.6,15.9,65,1010.8,0,0,
2023-04-02 18:00:00,2023-04-03 00:00:00,171.0,167.0,14.5,19.1,16.2,65,1010.8,0,0,
2023-04-02 17:50:00,2023-04-02 23:50:00,187.0,170.0,13.3,17.6,16.4,65,1010.9,0,0,
2023-04-02 17:40:00,2023-04-02 23:40:00,179.0,165.0,15.2,22,16.4,65,1010.9,0,0,
2023-04-02 17:30:00,2023-04-02 23:30:00,180.0,184.0,14.6,21.2,16.4,63,1011,0,0,
2023-04-02 17:20:00,2023-04-02 23:20:00,185.0,165.0,14.9,21.6,16.6,62,1011,0,0,
2023-04-02 17:10:00,2023-04-02 23:10:00,186.0,162.0,13.4,19.1,16.8,62,1011.1,0,0,
2023-04-02 17:00:00,2023-04-02 23:00:00,195.0,176.0,13.7,22.3,16.4,62,1011.2,0,0,
2023-04-02 16:50:00,2023-04-02 22:50:00,194.0,185.0,15,21.6,16.6,61,1011.2,0,0,
2023-04-02 16:40:00,2023-04-02 22:40:00,190.0,220.0,13.7,17.6,16.6,61,1011.3,0,0,
2023-04-02 16:30:00,2023-04-02 22:30:00,191.0,197.0,13.7,20.2,16.6,60,1011.4,0,0,
2023-04-02 16:20:00,2023-04-02 22:20:00,197.0,193.0,13.8,22.7,16.6,59,1011.4,0,0,
2023-04-02 16:10:00,2023-04-02 22:10:00,191.0,196.0,15.3,20.2,16.6,59,1011.5,0,0,
2023-04-02 16:00:00,2023-04-02 22:00:00,182.0,174.0,17.5,25.2,16.6,59,1011.5,0,0,
2023-04-02 15:50:00,2023-04-02 21:50:00,172.0,173.0,17.7,23,16.8,58,1011.5,0,0,
2023-04-02 15:40:00,2023-04-02 21:40:00,177.0,178.0,16.7,22.3,17.1,57,1011.5,0,0,
2023-04-02 15:30:00,2023-04-02 21:30:00,182.0,158.0,16.1,21.6,17.1,57,1011.6,0,0,
2023-04-02 15:20:00,2023-04-02 21:20:00,171.0,173.0,15.3,24.5,17.4,56,1011.7,0,0,
2023-04-02 15:10:00,2023-04-02 21:10:00,179.0,168.0,13.2,20.9,17.3,56,1011.9,0,0,
2023-04-02 15:00:00,2023-04-02 21:00:00,186.0,175.0,14.3,19.8,17.1,56,1011.9,0,0,
2023-04-02 14:50:00,2023-04-02 20:50:00,173.0,167.0,14.3,19.8,17,57,1012,0,0,
2023-04-02 14:40:00,2023-04-02 20:40:00,189.0,171.0,14.6,20.9,16.7,58,1012,0,0,
2023-04-02 14:30:00,2023-04-02 20:30:00,193.0,174.0,16.5,22.7,16.7,61,1012.1,0,0,
2023-04-02 14:20:00,2023-04-02 20:20:00,190.0,172.0,16.2,21.2,16.8,62,1012.2,0,0,
2023-04-02 14:10:00,2023-04-02 20:10:00,195.0,187.0,15.7,20.9,16.7,62,1012.3,0,0,
2023-04-02 14:00:00,2023-04-02 20:00:00,193.0,196.0,13.6,19.8,16.8,61,1012.4,0,0,
2023-04-02 13:50:00,2023-04-02 19:50:00,192.0,209.0,14.2,18.7,16.6,60,1012.5,0,0,
2023-04-02 13:40:00,2023-04-02 19:40:00,180.0,170.0,14.6,19.8,16.6,62,1012.6,0,0,
2023-04-02 13:30:00,2023-04-02 19:30:00,167.0,160.0,16.2,21.6,16.6,61,1012.6,0,0,
2023-04-02 13:20:00,2023-04-02 19:20:00,174.0,168.0,16.4,20.5,16.5,64,1012.7,0,0,
2023-04-02 13:10:00,2023-04-02 19:10:00,178.0,166.0,15.5,20.9,16.5,65,1012.8,0,0,
